X,Y,UsoVegetacaoIBGE_tif,altitude_br_tif,declividade_br_tif,density3_br_tif,ModisGPP_MOD17A2_2010_rec_tif,ModisNPP_MOD17A3_2010_rec_tif,ModisVCF_MOD44B_2010_rec_tif,sa2001tree_br_tif,UsoAntropicoIBGE_tif
-52.94341199,-2.026443176,28,49.19,40971.26,24.39,241,24790,65,54,1
-56.54326799,-6.367936176,2,289.22,228705.59,19.07,200,25694,80,76,1
-52.97674399,-3.709709176,25,209.76,111525.4,13.02,286,22849,62,55,1
-51.47680399,-2.993071176,28,71,167849.7,23.68,264,23528,60,70,1
-54.46001799,-1.459799176,2,172.05,1552252,24.46,586,26454,79,51,1
-52.04344799,-7.901208176,2,528.46,478636.59,14.74,238,21087,77,65,1
-46.52700199,-2.359763176,25,74.34,101533.1,18.17,703,21901,41,90,1
-54.39335399,-0.084854176,2,318.83,223172.41,16.08,221,24349,80,52,1
-47.24363999,-1.001484176,5,33.62,63445.99,15.21,187,17496,44,59,6
-47.65195699,-0.943153176,11,20.01,83782.52,18.99,433,24597,37,24,1
-57.14324399,-6.817918176,2,225.01,268605.81,11.17,569,24375,80,84,1
-52.60175899,-9.451146176,7,282.21,518551.09,22.01,655,24052,76,75,1
-54.90999999,-4.051362176,5,70.86,200302.8,28,140,16106,14,39,7
-50.85182899,-1.484798176,6,15.47,12618.34,14.59,560,25092,38,76,1
-51.44347199,-3.043069176,28,85.89,126901.1,24.38,613,23080,64,46,1
-53.22673399,0.581785824,2,239.98,484125,24.19,272,25061,73,80,1
-51.06015399,-0.326511176,6,20.23,33069.76,3.41,555,22767,65,76,1
-51.36014199,-5.492971176,2,190.41,122797.4,25.81,630,25513,65,93,1
-57.93487899,0.440124824,1,190.26,42325.95,20.69,524,24649,48,90,1
-51.86845499,-3.659711176,16,156.8,148014.59,24.29,56,25808,17,74,1
-55.30998399,-0.418174176,2,484.62,164805.91,11.09,640,24553,81,83,1
-57.16824299,-7.059575176,2,175.52,130627.4,13.59,504,25795,79,81,1
-54.56834699,-5.326311176,13,235.15,82735.09,13.75,36,22577,80,80,1
-49.84353599,-1.643125176,18,18.71,34115.77,24.64,680,23985,47,36,1
-53.47672399,-4.826331176,16,176.33,82058.84,14.79,528,25555,61,72,1
-48.91857299,-5.667964176,25,133.74,52720.57,21.87,136,25003,60,30,1
-51.11848499,-5.451306176,2,199.59,23874.97,19.62,602,25005,57,35,1
-55.23498699,-4.026363176,2,86.19,124531.9,23.8,348,25659,60,95,1
-53.18506899,-6.026283176,16,366.05,686408.69,14.71,546,23665,61,87,1
-50.76016599,-8.409521176,16,426.77,227837.91,18.26,273,17833,35,57,1
-52.76841899,-4.034696176,16,179.47,92543.17,10.39,258,21891,60,61,1
-51.97678399,-9.292819176,16,276.55,223339.3,20.64,696,23225,64,83,1
-54.90999999,-7.409561176,2,292.12,193067.09,19.3,668,25197,81,80,1
-51.10181899,-7.826211176,7,249.05,78897.94,20.99,691,24115,80,83,1
-56.85158899,-0.934820176,2,130.55,93329.26,14.26,284,26306,77,82,1
-55.76829899,0.831775824,2,318.91,92564.14,30.98,321,25452,77,77,1
-49.37688799,-0.268180176,17,3.43,40495.55,7.62,734,26490,80,10,1
-56.16828299,-5.417974176,16,105.17,68490.92,25.49,628,26258,78,84,1
-56.35160899,-0.809825176,2,98.72,37775.19,29.19,573,26889,77,83,1
-52.98507699,-9.176157176,16,326.25,67399.41,12.89,682,24617,78,77,1
-51.36847499,-3.809705176,16,335.23,795043.12,9.9,280,24421,62,75,1
-55.45997799,-3.868036176,5,63.59,164964.5,10.78,296,21751,51,51,7
-54.28502499,1.248425824,2,284.79,87986.53,13.66,78,24313,79,80,1
-48.36859499,-2.684750176,5,54.74,77876.33,11.98,634,24553,40,24,3
-56.46827099,-3.659711176,28,81.63,268513.91,21.35,242,23081,75,77,1
-51.74345999,-4.609673176,2,162.59,76422.77,19.41,332,22904,78,84,1
-56.25994599,-6.459599176,16,263.88,93660.91,14.07,656,23756,63,91,1
-53.54338799,-1.276473176,16,161.31,268371,27.2,655,26708,14,58,1
-55.85162899,-0.084854176,2,287.88,253128.41,15.17,533,27592,79,84,1
-47.71028799,-2.718082176,18,75.26,181597.59,21.64,588,24321,66,81,1
-50.24351999,-4.218022176,5,117.55,71982.49,23,384,16761,12,63,7
-56.05995399,-3.943033176,5,150.47,107192.9,13.03,370,25019,12,76,7
-50.56017399,-6.084614176,2,666.05,543446.31,11.85,236,16649,67,73,1
-56.43493899,-2.843077176,28,101.71,69150.73,11.16,532,25991,76,82,1
-56.85158899,-0.068188176,2,186.08,200071.09,23.52,493,27345,65,78,1
-52.28510499,-6.009617176,2,219.15,121723.1,28.66,659,25176,48,14,1
-52.52676199,-3.893035176,16,169.99,5799.14,11.83,228,25484,60,48,1
-58.30153099,0.123470824,2,173.79,55779.96,17.74,345,28278,83,86,1
-48.83524299,-2.218102176,5,31.82,108133,28.52,351,21003,17,21,8
-53.01007599,-2.668084176,28,150.09,522179.59,22.05,61,23731,62,85,1
-53.33506299,-1.026483176,16,151.81,145383.2,16.17,378,24585,58,80,1
-53.34339599,0.506788824,2,276.08,87389.01,11.86,687,22782,75,82,1
-50.56850699,-2.101440176,28,28.25,91876.55,13.55,171,23902,63,70,1
-54.86000199,-4.992991176,13,199.88,41950.8,17.83,198,21975,61,57,1
-54.79333799,-1.851450176,5,24.9,55082.73,13.17,255,16498,50,48,7
-56.36827499,-3.426387176,28,21.08,345373.5,23.64,597,25175,80,83,1
-51.81845699,-4.426347176,16,227.36,103464,15.34,334,25126,76,61,1
-53.86837499,-7.517890176,16,314.95,174750.09,13.78,674,25326,80,88,1
-49.18522899,-2.168104176,18,12.46,16182.53,12.26,643,24887,44,28,1
-50.67683599,-5.376309176,2,189.92,32704.63,25.49,359,24928,63,63,1
-56.84325599,1.840068824,2,273.7,42215.91,9.64,632,24879,85,82,1
-57.79321799,-7.126239176,7,211.97,92781.78,21.12,590,25707,73,80,1
-56.36827499,0.973436824,2,350.98,60185.55,15.34,629,25949,76,87,1
-51.37680799,-2.143105176,28,39.95,26163.95,11.94,660,22486,78,78,1
-51.61846499,-1.751454176,28,43.11,26811.46,14.91,637,22716,65,74,1
-57.59322599,-8.276193176,7,201.36,221989.8,11.76,646,24508,81,53,1
-48.09360599,-3.984698176,2,208.18,151692.8,19.97,590,24922,15,79,1
-47.53529499,-3.984698176,5,150.36,167798.7,15.45,240,15020,20,54,7
-54.24335999,-8.476185176,2,362.62,252064.2,12.23,665,23198,75,84,1
-46.87698799,-3.268060176,5,78.15,73074.8,28.39,190,12304,24,42,7
-53.16840299,-6.567928176,2,248.17,448885.59,11.88,562,23621,77,70,1
-56.87658799,-0.184850176,2,140.04,171082.8,27.91,318,27816,67,82,1
-54.93499899,2.315049824,2,420.81,345744.59,11.57,356,24155,85,73,1
-52.39343399,-4.601340176,16,217.25,41031.94,10.51,640,25471,77,70,1
-54.19336199,-9.234488176,6,303.09,29555.38,15.96,690,24751,69,87,1
-57.56822699,-6.342937176,2,151.74,33618.34,21.67,526,25231,71,84,1
-50.41017999,-4.976325176,2,226.85,113845.2,14.27,294,25633,75,63,1
-53.36006199,-3.359723176,28,164.23,131457.59,20.11,357,25398,78,64,1
-56.10161899,-0.009857176,2,212.56,60337.31,30.71,506,27078,77,87,1
-50.61017199,-5.334644176,2,193.37,20245.25,25.74,439,25290,29,67,1
-49.97686399,-8.717842176,40,176.17,64669.82,22.01,215,9733,15,46,1
-54.96833099,-1.068148176,4,240.67,37174,19.53,306,25119,82,84,1
-47.81861699,-2.359763176,24,23.04,253647.5,30.43,568,21991,20,80,1
-54.12669799,1.498415824,2,271.12,69515.29,27.63,104,19456,68,78,1
-57.47656399,-7.634552176,13,141.52,49269.89,22.22,429,26075,80,80,1
-50.37684799,-5.601300176,2,179.69,105483.8,20.14,160,20030,78,79,1
-55.81829699,-1.209809176,1,71.08,288231,14.86,405,27148,45,74,1
-50.35184899,-7.026243176,34,340.37,75457.02,12.4,390,14963,19,32,1
-54.13503099,-8.551182176,13,345.3,116777.9,8.99,678,24230,81,80,1
-48.16026999,-2.584754176,18,59.75,56127.93,16.47,688,23723,32,80,1
-50.19352199,-5.767960176,5,182.11,154315.09,16.66,253,15797,15,60,7
-48.83524299,-6.451266176,5,194.73,85519.61,13.5,275,16858,20,21,7
-56.88492099,1.615077824,2,242.48,131747.91,19.3,559,28054,78,84,1
-51.93511899,-8.234528176,40,557.66,257744.91,12.22,118,13623,16,23,1
-54.08503299,-0.284846176,1,225.23,60396.69,19.52,685,25732,28,76,1
-52.21010799,-7.259567176,13,370.88,564383,10.19,615,24055,77,76,1
-52.54342799,-4.768000176,16,190.47,353407.09,19.27,113,25708,62,71,1
-57.48489699,-8.217862176,13,154.07,89833.28,10.85,601,25107,78,69,1
-53.43505899,-0.801492176,16,650.74,341324.81,6.39,594,26217,33,31,1
-56.45160499,-2.809745176,28,103.9,85368.77,9.7,313,24667,64,84,1
-56.14328399,-4.243021176,5,72.64,54082.47,21.09,619,26980,14,13,7
-52.62675799,-7.742881176,16,245.53,82134.51,22.55,678,24871,71,82,1
-46.67699599,-2.851410176,28,80.54,21483.29,28.03,427,22437,82,62,1
-53.06840699,-5.767960176,13,228.75,391233.41,23.03,625,22378,74,60,1
-57.70155499,-8.059535176,7,148.83,45929.37,20.71,539,25768,79,51,1
-57.60989199,-6.634592176,2,139.86,143402.3,9.52,530,25355,74,83,1
-50.33518299,-4.201356176,2,105.82,106359.5,25.89,204,23829,10,21,1
-53.07673999,-5.251314176,16,173.09,160041.41,19.25,437,24967,61,73,1
-55.53497499,-0.543169176,2,330.84,83541.6,13.32,627,27763,77,84,1
-53.92670599,-8.134532176,16,424.5,375277.69,21.87,689,21016,81,80,1
-51.26014599,-5.017990176,2,218.14,72665.52,14.57,406,25582,76,59,1
-54.01003599,-4.051362176,2,311.72,306794.31,6.29,383,26273,76,78,1
-57.04324799,-4.501344176,2,77.15,72027.65,21.48,34,26495,72,89,1
-51.16014999,-7.659551176,2,256.81,75982.17,17.52,307,23156,73,86,1
-50.94349199,-6.926247176,34,423.08,622339.62,12.56,234,23867,26,78,1
-53.75171299,-0.426507176,2,155.26,41312.38,24.5,222,21792,35,76,1
-51.22681399,-2.584754176,28,56.13,107291.7,14.67,267,22945,37,100,1
-47.92694599,-2.693083176,5,61.75,105191.8,25.76,679,24148,63,80,2
-52.71008799,-7.501224176,2,208.76,599353.5,23.3,647,24850,75,64,1
-53.95170499,-7.817878176,16,300.99,119492,18.89,616,25328,81,80,1
-57.25157299,-6.959579176,2,153.83,98242.66,22.94,325,25964,75,80,1
-53.22673399,-8.601180176,16,329.79,144196.7,12.48,661,23849,74,56,1
-55.40164699,-7.526223176,6,243.67,192049,19.26,690,25148,79,75,1
-50.69350199,-5.601300176,2,217.25,92063.44,22.84,182,25430,82,79,1
-50.75183299,-7.226235176,5,374.17,747788.19,11.89,332,23600,20,21,7
-56.96825099,1.831735824,2,287.54,64657.72,14.77,628,28022,66,81,1
-51.41847299,-9.209489176,41,334.85,113323.7,20.37,246,15399,14,50,1
-47.33530299,-2.384762176,18,100.27,129635.6,16.61,660,24518,78,71,1
-55.50997599,-1.176477176,3,323.17,344543.81,7.87,498,25499,68,84,1
-55.48497699,-1.468132176,13,81.57,27550.48,18.41,608,24116,80,82,1
-55.87662799,-7.967872176,16,285.96,72199.29,20.91,383,25551,79,80,1
-56.92658599,-3.784706176,28,88.03,68393.68,11.77,230,24556,81,80,1
-52.88508099,-6.451266176,16,215.45,23435.22,29.2,697,25024,69,66,1
-48.01027599,-1.684790176,5,30.68,45931.98,18.22,612,25513,58,36,2
-56.67659599,-8.867836176,7,232.14,204155.91,23.02,597,22896,80,79,1
-57.95987799,1.465083824,8,318.86,969526,5.87,80,22715,66,39,1
-55.56830699,-0.151518176,2,335.14,14486.84,19.09,633,27167,78,78,1
-52.67675599,-6.184610176,2,213.45,130191.1,21.96,638,24722,67,66,1
-56.92658599,-8.309525176,39,367.1,22639.75,30.99,679,25353,80,91,1
-49.57687999,-1.876449176,24,16.3,14483.23,12.13,35,24007,61,74,1
-53.33506299,-3.118066176,28,215.02,147775.2,13.96,77,21142,72,56,1
-53.10173899,-3.059735176,2,139.56,221502,13.2,637,19094,55,81,1
-48.26859899,-3.976365176,2,94.23,258902.91,12.84,458,24490,80,52,1
-49.61021199,-6.026283176,25,284.3,897067.19,8.56,250,17309,40,40,1
-47.01864899,-1.409801176,5,51.2,75631.88,17.47,298,17255,22,15,7
-57.32656999,1.356754824,2,244.5,81999.96,14.23,366,26937,59,78,1
-47.81028399,-3.884702176,25,161.88,113076.4,9.66,631,25281,77,20,1
-47.58529299,-3.126399176,5,131.57,302500.09,9.95,722,23280,78,87,2
-57.39323399,0.556786824,2,241.39,28823.82,21.54,555,25456,66,78,1
-54.81833699,0.806776824,2,384.61,272838.19,22.61,325,24912,65,88,1
-55.65163699,1.206760824,2,338.1,94114.75,20.62,603,25759,77,87,1
-50.33518299,-9.492811176,34,190.69,46153.54,22.78,705,20443,14,35,1
-53.23506699,0.206800824,1,156.42,81647.88,13.17,647,24919,62,61,1
-56.60159899,-3.059735176,5,62.51,166160.2,20.67,220,24141,11,81,2
-55.09332599,-3.551382176,28,172.36,99207.89,14.44,232,23743,62,81,1
-55.47664399,-9.409481176,16,300.39,68631.57,21.19,596,23583,79,82,1
-46.96031799,-3.476385176,18,89.66,64237.08,28.59,38,21873,54,81,1
-53.58505299,-2.484758176,28,125.9,186410.3,16.24,653,24543,70,59,1
-49.51854899,-1.826451176,24,13.7,9935.58,12.84,621,23046,77,63,1
-51.21014799,-2.843077176,28,74.43,6917.92,18.67,99,22735,78,78,1
-49.61021199,-2.909741176,18,40.93,50561.03,13.44,631,25772,56,54,1
-50.26018599,-6.251274176,16,377.97,179382,23.26,683,24561,63,86,1
-50.78516499,-3.118066176,28,91.79,9877.01,12.67,538,23489,76,75,1
-52.93507899,-3.993031176,16,170.39,65551.16,20.2,315,24840,58,75,1
-48.07693999,-1.776453176,5,44.29,77743.13,10.8,653,24940,29,77,2
-54.15169699,0.373460824,2,333.83,28754.71,14.64,261,25439,73,83,1
-54.87666799,0.590118824,2,351.55,92258.14,26.24,282,22963,63,81,1
-53.93503899,-6.559595176,16,238.8,58390.14,22.83,636,23610,77,77,1
-53.55172099,0.390126824,2,189.19,293979.5,20.19,215,25286,72,80,1
-54.11003199,-3.418054176,28,215.78,295234.41,17.29,35,19421,63,79,1
-51.61846499,-9.667804176,16,335.76,175845.91,16.79,311,22214,60,81,1
-51.91845299,-2.176437176,31,49.78,164577.09,12.39,583,24145,52,69,1
-51.55180099,-5.309645176,2,199.53,77686.59,21.33,37,24826,77,68,1
-48.36859499,-4.643005176,2,192.26,22860.6,9.62,583,25040,39,14,1
-51.91845299,-4.459679176,16,228.9,23766.42,15.92,72,24876,62,78,1
-50.85182899,-1.301472176,6,18.67,21103.97,15.36,395,24961,44,76,1
-50.46017799,-6.951246176,5,329.17,72600.38,18.84,345,11551,13,35,7
-51.03515499,-9.292819176,5,286.19,283845.59,17.09,668,24041,62,5,7
-54.31835699,0.056806824,2,324.11,8480.8,12.97,668,25255,76,83,1
-56.13495099,-5.176317176,16,105.73,44008.4,17.55,611,26635,82,76,1
-56.75159299,-3.993031176,28,141.93,23300.22,13.13,589,26154,81,90,1
-56.20994799,0.306796824,2,236.06,27575.79,24.87,582,26627,79,86,1
-53.78504499,-1.134812176,16,470.58,476967.09,20.68,664,26370,77,84,1
-54.31002399,-1.934780176,7,21.5,197091.3,18.32,334,17960,28,38,1
-51.48513699,-1.168144176,6,15.88,16596.74,22.18,572,23623,67,80,1
-53.38506099,-5.467972176,2,333.43,371796.59,12.26,354,24459,58,35,1
-54.72667399,-1.993111176,11,2.83,3832.68,18.59,637,24903,27,65,1
-49.38522099,-2.951406176,28,60.31,40482.88,20.34,629,21983,74,35,1
-52.87674799,-2.618086176,2,126.85,22482.71,21.28,576,24105,49,57,1
-53.40172699,-5.801292176,16,217.65,65954.95,24.61,607,23058,19,82,1
-53.00174299,-5.701296176,2,227.12,460783.5,13.8,491,24158,74,73,1
-49.54354799,-3.701376176,18,89.39,67083.71,11.08,277,15829,15,8,1
-54.21002799,-2.743081176,28,46.47,323724,25.23,626,25797,77,40,1
-49.21022799,-6.626259176,34,219.28,169232.5,7.53,322,20165,68,32,1
-52.05178099,-1.684790176,28,39.97,12919.11,18.81,235,23723,55,56,1
-54.01003599,-5.459639176,16,225.34,46470.86,18.33,336,25396,77,68,1
-55.15165699,-2.509757176,28,35.27,47173.38,16.14,575,26784,78,81,1
-51.41847299,-0.634832176,6,16.4,20753.3,10.35,428,23545,72,78,1
-47.32696999,-4.009697176,5,161.56,131721.09,26.2,379,15168,18,14,7
-56.09328599,-5.984618176,16,257.17,65216.62,16.89,628,23667,78,97,1
-51.24347999,-7.892875176,7,253.06,39431.43,26.81,698,24132,73,54,1
-55.28498499,-4.368016176,2,258.35,306547.31,15.04,554,24733,60,79,1
-52.32676999,-7.984538176,16,313.11,480102.19,8.16,507,24001,76,74,1
-56.01828899,-4.368016176,5,53.45,26476.4,26.59,181,17439,16,17,6
-52.43509899,-6.692923176,2,261.25,599609.62,16.25,649,24449,15,79,1
-53.76004599,-8.859503176,2,319.22,93376.96,18.61,685,24890,74,63,1
-55.74329999,-4.493011176,5,187.76,128533.9,15.03,379,24204,76,87,6
-49.73520699,-1.051482176,6,26.58,839.53,22.29,661,23799,69,65,1
-56.53493499,1.423418824,2,270.87,267908.91,17.26,259,22892,75,80,1
-57.35990199,-5.342977176,2,281.73,308261.09,12.79,613,25625,82,90,1
-53.44339199,0.998435824,2,247.79,409230.41,27.18,579,23651,38,86,1
-49.43521899,-7.601220176,5,178.13,115707.9,21.16,231,15491,17,8,7
-56.65159699,-5.651298176,6,120.34,77401.32,27.3,611,24821,78,94,1
-53.14340399,-9.434480176,16,335.72,106260.6,18.8,648,24826,78,55,1
-53.85170899,-6.851250176,5,249.44,311159.5,24.79,622,22829,81,78,1
-48.36026199,-4.301352176,5,171.67,256523.41,23.32,482,23724,28,78,7
-57.95987799,1.073432824,2,577.38,357595.09,16.73,76,25988,59,82,1
-53.06007399,-0.101520176,1,150.54,145879.59,20.05,603,23622,63,84,1
-50.88516099,-5.009657176,2,215.58,122205.8,11.55,317,25293,16,91,1
-52.96007799,-7.109573176,16,217.67,28913.65,27.8,648,24472,78,50,1
-56.23494699,-6.417934176,16,232.08,90632.79,15.15,651,22444,77,82,1
-53.99336999,-4.751334176,16,185.3,68097.45,18.92,656,24816,67,82,1
-51.44347199,-3.234728176,25,77.64,33276.49,11.75,521,23135,15,61,1
-48.37692799,-1.609793176,5,27.29,29606.17,9.56,644,24477,66,66,2
-50.18518899,-6.626259176,5,243.77,41471.16,14.86,310,16339,16,23,7
-50.46017799,-4.643005176,5,185.37,129711.9,13.09,154,11580,7,69,7
-52.62675799,-9.159491176,16,321.53,65411.27,16.64,671,24947,75,80,1
-57.25157299,-6.426267176,2,182.04,267584.31,13.45,644,24871,78,84,1
-52.23510699,-2.709749176,2,66.55,180572.5,22.72,479,25299,63,48,1
-48.99356999,-5.734628176,25,159.27,71955.05,11.52,136,11116,8,70,1
-46.66866299,-2.968072176,5,72.8,58415.59,29.25,591,23098,16,79,7
-47.61029199,-2.701416176,18,89.34,34756.71,13.56,609,24658,71,35,1
-50.01852899,-6.301272176,2,306.47,709988.12,18.69,665,24264,77,80,1
-51.80179099,-6.259607176,5,248.46,87342.26,22.28,260,17830,23,10,7
-56.54326799,1.890066824,2,354.27,266022.31,10.76,513,25706,58,83,1
-51.60179899,-9.726135176,16,361.84,182331.3,16.19,645,22310,20,82,1
-51.53513499,-3.976365176,1,135.89,180597.41,11.44,332,24695,62,50,1
-51.33514299,-4.718002176,2,146.97,183679.7,26.26,579,23369,77,67,1
-49.64354399,-5.359643176,5,169.48,138379.3,23.25,47,16297,16,63,7
-46.38534099,-1.293139176,5,21.41,53233.84,23.09,745,24699,76,68,6
-47.82694999,-3.626379176,25,139.78,114268.1,14.66,650,24670,78,83,1
-47.44363199,-3.126399176,18,96.1,311560.41,13.96,83,13742,13,7,1
-50.52684199,-8.926167176,5,241.8,57281.8,15.37,422,13619,14,18,7
-57.42656599,0.748445824,2,230.68,117726,24.21,570,27279,54,88,1
-55.83496299,1.348421824,2,356.85,361369.09,8.54,358,26013,80,73,1
-54.85166899,-6.476265176,16,215.18,16170.64,19.43,640,25369,80,82,1
-52.79341799,-1.326471176,28,58.76,77304.27,12.85,648,26411,40,56,1
-48.51025599,-2.818078176,18,63.29,34461.89,17.57,665,24435,79,62,1
-57.56822699,-5.584634176,2,174.08,124089.8,10.89,611,24706,78,84,1
-55.76829899,0.940104824,1,309.6,216838.91,20.34,617,23392,75,92,1
-50.61850499,-2.268100176,5,23.33,28098.88,20.72,539,21904,76,80,1
-49.25189299,-7.184570176,34,150.85,113222.6,20.77,0,16438,41,18,1
-53.76004599,1.031767824,2,452.3,596870.38,12.03,143,24807,78,72,1
-51.42680599,-1.668124176,28,55.99,55134.54,8.45,221,22602,63,82,1
-55.02666199,1.223426824,2,364.65,75369.39,26.27,260,26805,76,75,1
-52.43509899,-2.093107176,2,51.9,25800.74,25.63,55,21185,66,71,1
-51.14348399,-4.659671176,2,185.16,87887.16,18.68,185,23069,77,53,1
-55.85996199,-7.567888176,16,301.81,235992.2,18.99,695,25806,79,79,1
-51.26014599,-5.309645176,2,195.08,23298.25,21.38,287,25686,79,81,1
-51.69346199,-6.034616176,2,253.16,36783.25,11.36,308,24715,24,84,1
-53.61005199,-8.217862176,2,302.43,89056.01,22.16,454,24808,74,62,1
-52.74341999,-3.984698176,16,182.48,76697.84,14.89,140,22483,62,52,1
-55.91829299,-6.101280176,2,251.05,129760.6,16.84,674,25114,83,80,1
-53.40172699,0.465123824,2,305.93,513447.5,10.68,685,24304,70,82,1
-53.11840499,-0.476505176,1,172.69,507698.59,9.21,100,22764,70,79,1
-56.70992799,0.073472824,2,234.52,269749.19,18.79,387,26724,77,84,1
-56.63493099,-7.334564176,2,280.52,125514.8,10.25,398,24353,81,89,1
-52.63509099,-0.968152176,5,188,312558.41,17.96,0,21477,62,76,4
-56.59326599,-4.043029176,28,109.87,86358.62,18.77,432,26268,72,82,1
-53.41005999,-9.117826176,16,288.53,22053.95,21.34,639,24810,75,79,1
-52.57675999,-4.259687176,16,184.43,94696.97,16.72,201,21835,74,72,1
-56.76825899,-5.792959176,16,182.98,141031.8,9.36,635,25780,80,83,1
-52.34343599,-8.517850176,16,273.65,172534.91,16.32,698,23885,75,91,1
-52.34343599,-8.009537176,16,290.57,726254.31,9.12,680,24760,78,56,1
-51.76845899,-7.484558176,22,246.95,97399.4,21.5,656,24261,70,61,1
-50.26851899,-4.426347176,2,156.4,114378.6,14.35,132,22580,10,76,1
-54.95166499,-6.217942176,16,322.16,111021,13,340,25585,73,76,1
-51.19348199,-3.893035176,1,126.27,60598.84,23.07,255,23990,25,71,1
-54.65167699,-7.934540176,13,237.58,66187.8,29.57,569,24425,61,80,1
-56.11828499,-6.217942176,2,331.25,319902.41,20.07,559,25131,81,86,1
-54.91833299,2.481709824,2,473.44,214547.91,11.2,86,24300,82,90,1
-54.74333999,-8.276193176,13,291.78,83827.23,17.46,577,25116,71,74,1
-54.68500899,-1.684790176,5,59.91,85981.32,14.02,433,20710,54,35,7
-55.34331599,-8.442853176,16,269.81,143186.3,11.5,690,25026,77,87,1
-56.24327999,-1.109813176,1,76.29,278699.19,22,587,26655,71,75,1
-53.11840499,-0.809825176,1,198.79,167602.91,11.92,668,26462,80,85,1
-55.64330399,-5.667964176,16,269.42,328014.69,11.83,627,26052,70,100,1
-52.62675799,-1.676457176,11,2.19,5155.08,15.94,0,11139,24,18,1
-55.47664399,-7.159571176,16,213.68,110186.6,30.63,643,21611,72,55,1
-50.26018599,-6.834584176,5,291.65,191275.59,9.25,248,13986,15,56,7
-54.98499699,1.923398824,2,357.45,40713.87,14.53,656,23024,84,78,1
-51.22681399,-2.401428176,28,39.31,70931.48,18.63,607,25344,78,71,1
-56.06828699,-0.668164176,2,237.74,246515.41,16.91,610,26277,76,85,1
-56.80992399,-4.034696176,28,111.57,50706.77,11.57,151,26088,60,76,1
-49.51021599,-2.518090176,24,10.6,122325.9,20.48,669,25672,56,66,1
-55.91829299,-8.392855176,39,571.07,281668.41,10.56,738,24520,80,58,1
-54.85166899,-4.001364176,5,129.07,286104.81,20.57,255,17136,29,82,6
-52.02678199,-9.459479176,16,272.66,170307.2,18.47,670,23910,60,84,1
-57.93487899,-6.401268176,2,128.34,40317.05,28.64,519,25285,82,82,1
-51.79345799,-7.809545176,16,450.38,98355.8,18.75,37,18972,78,62,1
-55.63497099,-5.417974176,2,320.31,387099.41,14.22,557,25855,79,62,1
-56.69326199,-4.651338176,2,82.77,202946.7,19.06,97,25816,78,89,1
-47.64362399,-4.243021176,25,242.03,303488.69,20.24,627,25055,69,13,1
-56.90991999,-1.826451176,28,84.92,113271.1,8.57,494,26910,83,80,1
-55.89329399,-4.476345176,5,215.34,486495.69,19.3,653,23959,75,80,6
-53.31006399,-8.051202176,13,288.43,326422.91,23.08,671,24785,77,58,1
